ride_id,timestamp,hour,day_of_week,pickup_district,dropoff_district,passengers,distance_km,duration_min,fare_rub
3874,2024-11-25 16:44:11,16,Monday,Спальный-Север,Промзона,4,19.1,61,557
3875,2024-08-22 08:10:39,8,Thursday,Промзона,Университет,1,21.7,95,597
3876,2024-05-10 08:01:57,8,Friday,ТЦ-Мега,Спальный-Север,3,28.7,70,729
3877,2024-05-26 18:34:18,18,Sunday,Спальный-Север,Промзона,4,10.1,37,320
3878,2024-06-26 18:08:45,18,Wednesday,ТЦ-Мега,Университет,4,9.2,18,314
3879,2024-03-20 08:30:15,8,Wednesday,Спальный-Север,Спальный-Юг,1,12.3,55,385
3880,2024-11-18 21:10:03,21,Monday,Спальный-Юг,Центр,1,30.0,87,692
3881,2024-03-09 09:05:23,9,Saturday,Промзона,Аэропорт,4,14.5,34,470
3882,2024-03-28 08:51:55,8,Thursday,Спальный-Север,Промзона,4,19.0,56,609
3883,2024-05-21 04:17:23,4,Tuesday,Спальный-Юг,Спальный-Север,3,13.3,50,458
3884,2024-03-16 19:05:04,19,Saturday,Спальный-Юг,Спальный-Юг,3,4.6,12,220
3885,2024-05-27 13:10:48,13,Monday,Спальный-Юг,Аэропорт,3,28.6,100,795
3886,2024-09-15 11:07:57,11,Sunday,ТЦ-Мега,Спальный-Юг,4,13.5,30,337
3887,2024-03-29 16:57:16,16,Friday,Университет,Аэропорт,3,23.5,61,642
3888,2024-04-14 12:20:13,12,Sunday,Университет,Промзона,1,23.2,81,663
3889,2024-01-02 11:03:29,11,Tuesday,Вокзал,Спальный-Север,3,11.7,25,334
3890,2024-10-18 13:11:58,13,Friday,Университет,Аэропорт,3,24.4,59,594
3891,2024-04-10 10:04:01,10,Wednesday,Спальный-Юг,Спальный-Север,4,25.6,52,575
3892,2024-12-14 14:52:24,14,Saturday,Вокзал,Спальный-Юг,4,33.0,87,916
3893,2024-08-03 01:47:47,1,Saturday,ТЦ-Мега,Спальный-Север,4,21.1,44,447
3894,2024-11-06 20:06:56,20,Wednesday,Университет,Центр,4,28.6,113,897
3895,2024-08-05 10:04:54,10,Monday,Центр,Вокзал,1,27.3,81,685
3896,2024-06-12 20:00:08,20,Wednesday,Центр,Спальный-Юг,1,25.7,60,635
3897,2024-09-03 08:10:35,8,Tuesday,Спальный-Север,Аэропорт,1,32.6,113,853
3898,2024-01-31 20:35:25,20,Wednesday,Спальный-Юг,Аэропорт,3,31.2,78,849
3899,2024-08-24 05:39:25,5,Saturday,Университет,Спальный-Юг,2,26.9,93,828
3900,2024-02-01 04:41:04,4,Thursday,Спальный-Юг,ТЦ-Мега,1,10.7,27,311
3901,2024-04-24 16:53:31,16,Wednesday,ТЦ-Мега,Вокзал,3,6.8,25,268
3902,2024-03-27 15:33:45,15,Wednesday,Спальный-Юг,Университет,3,32.5,87,859
3903,2024-12-23 17:27:13,17,Monday,Аэропорт,Спальный-Север,1,31.4,133,963
3904,2024-09-12 10:30:36,10,Thursday,Спальный-Север,ТЦ-Мега,4,17.0,68,549
3905,2024-08-28 12:19:46,12,Wednesday,Спальный-Юг,Вокзал,3,22.3,43,584
3906,2024-05-23 00:52:54,0,Thursday,ТЦ-Мега,Центр,2,8.8,17,260
3907,2024-10-09 14:40:26,14,Wednesday,Центр,ТЦ-Мега,2,22.0,97,652
3908,2024-12-12 11:29:58,11,Thursday,Вокзал,Аэропорт,1,32.2,59,761
3909,2024-09-13 06:18:08,6,Friday,Спальный-Юг,Вокзал,1,14.2,51,426
3910,2024-03-07 19:54:17,19,Thursday,Спальный-Север,Промзона,4,12.7,33,382
3911,2024-06-21 11:10:51,11,Friday,Промзона,Центр,4,10.4,26,357
3912,2024-08-01 17:58:43,17,Thursday,Спальный-Север,Университет,3,32.5,126,847
3913,2024-06-29 15:46:58,15,Saturday,Промзона,Спальный-Юг,4,26.5,71,605
3914,2024-10-30 13:54:40,13,Wednesday,Аэропорт,Аэропорт,4,2.7,10,174
3915,2024-11-20 15:58:11,15,Wednesday,ТЦ-Мега,Промзона,2,22.1,73,679
3916,2024-11-15 08:25:31,8,Friday,Центр,Аэропорт,1,9.7,40,389
3917,2024-12-06 19:33:21,19,Friday,Спальный-Юг,Вокзал,3,10.2,30,288
3918,2024-02-12 15:08:18,15,Monday,Промзона,Спальный-Север,3,5.9,20,230
3919,2024-04-13 06:43:38,6,Saturday,Аэропорт,Спальный-Юг,4,30.6,86,715
3920,2024-03-07 06:46:27,6,Thursday,Промзона,Аэропорт,1,26.4,49,531
3921,2024-05-05 11:13:16,11,Sunday,Университет,Университет,2,31.1,62,761
3922,2024-09-23 12:11:41,12,Monday,Спальный-Север,Спальный-Север,1,14.0,38,428
3923,2024-12-30 09:39:04,9,Monday,Центр,Спальный-Север,2,17.4,69,587
3924,2024-12-12 22:14:03,22,Thursday,Спальный-Юг,Спальный-Север,4,18.2,51,472
3925,2024-08-08 17:03:42,17,Thursday,Спальный-Север,Вокзал,2,7.1,13,254
3926,2024-10-10 13:34:03,13,Thursday,Спальный-Север,ТЦ-Мега,4,25.9,94,616
3927,2024-07-30 18:31:29,18,Tuesday,Промзона,Университет,4,27.6,84,835
3928,2024-06-27 10:19:21,10,Thursday,Вокзал,Промзона,3,22.0,43,505
3929,2024-02-26 08:06:57,8,Monday,Промзона,Промзона,2,2.7,8,154
3930,2024-01-26 08:34:39,8,Friday,Спальный-Север,Вокзал,2,25.9,56,702
3931,2024-02-05 11:19:41,11,Monday,Университет,Центр,2,18.7,51,573
3932,2024-01-09 11:27:08,11,Tuesday,Спальный-Юг,Вокзал,3,28.2,83,713
3933,2024-03-04 16:47:52,16,Monday,Аэропорт,Вокзал,4,11.1,44,374
3934,2024-10-14 21:15:47,21,Monday,Университет,Спальный-Север,1,34.6,124,920
3935,2024-05-24 08:03:27,8,Friday,Промзона,Аэропорт,1,20.3,82,694
3936,2024-07-03 08:32:39,8,Wednesday,Промзона,Аэропорт,3,8.0,24,253
3937,2024-10-13 14:38:57,14,Sunday,Спальный-Юг,Промзона,1,3.9,14,207
3938,2024-06-19 11:39:37,11,Wednesday,Промзона,ТЦ-Мега,3,3.3,12,183
3939,2024-08-09 23:16:49,23,Friday,Центр,Спальный-Юг,1,11.9,29,370
3940,2024-03-27 22:19:55,22,Wednesday,ТЦ-Мега,Университет,3,6.3,26,281
3941,2024-09-09 10:56:00,10,Monday,Университет,Промзона,1,27.8,88,740
3942,2024-12-16 07:19:24,7,Monday,Спальный-Север,ТЦ-Мега,4,16.3,31,510
3943,2024-11-24 07:21:57,7,Sunday,Центр,Центр,3,2.5,5,153
3944,2024-08-24 17:30:57,17,Saturday,Спальный-Юг,ТЦ-Мега,1,25.2,102,731
3945,2024-02-24 17:26:06,17,Saturday,Аэропорт,Вокзал,4,8.5,22,309
3946,2024-06-28 20:30:20,20,Friday,Аэропорт,Спальный-Север,2,29.7,93,728
3947,2024-07-23 18:31:43,18,Tuesday,Промзона,Центр,4,31.6,86,680
3948,2024-07-19 20:33:59,20,Friday,Вокзал,Промзона,3,18.3,50,556
3949,2024-12-12 19:26:05,19,Thursday,Спальный-Юг,Центр,2,30.2,88,936
3950,2024-05-02 12:24:16,12,Thursday,Промзона,Промзона,1,14.8,27,416
3951,2024-02-29 17:55:58,17,Thursday,Спальный-Север,Аэропорт,2,3.4,8,168
3952,2024-07-09 09:59:04,9,Tuesday,Вокзал,Аэропорт,1,18.4,52,536
3953,2024-11-24 21:45:27,21,Sunday,Спальный-Юг,ТЦ-Мега,4,31.7,96,907
3954,2024-09-26 14:30:36,14,Thursday,ТЦ-Мега,Спальный-Север,1,26.6,84,749
3955,2024-04-24 15:03:22,15,Wednesday,Спальный-Север,ТЦ-Мега,2,6.5,23,241
3956,2024-06-26 08:52:36,8,Wednesday,Центр,Вокзал,2,25.9,76,597
3957,2024-07-26 13:37:58,13,Friday,Спальный-Север,Вокзал,1,25.4,46,621
3958,2024-09-14 15:55:27,15,Saturday,Промзона,Промзона,2,9.3,42,356
3959,2024-01-03 19:26:50,19,Wednesday,Промзона,ТЦ-Мега,4,6.1,14,226
3960,2024-06-29 08:31:29,8,Saturday,Спальный-Юг,Вокзал,1,13.7,48,400
3961,2024-01-05 18:53:45,18,Friday,Спальный-Север,Центр,2,2.2,9,148
3962,2024-06-06 18:49:33,18,Thursday,ТЦ-Мега,Спальный-Север,3,6.9,21,284
3963,2024-04-27 07:50:21,7,Saturday,Аэропорт,Центр,2,29.5,60,738
3964,2024-10-03 19:00:43,19,Thursday,Промзона,ТЦ-Мега,2,29.7,122,900
3965,2024-10-14 17:21:12,17,Monday,Вокзал,Вокзал,2,32.2,142,1052
3966,2024-02-10 13:29:31,13,Saturday,ТЦ-Мега,ТЦ-Мега,4,28.0,53,805
3967,2024-07-19 11:41:46,11,Friday,Вокзал,Спальный-Север,2,32.9,86,724
3968,2024-06-16 12:37:32,12,Sunday,Университет,Центр,2,10.5,19,285
3969,2024-11-03 17:17:01,17,Sunday,Спальный-Север,Вокзал,2,29.3,92,700
3970,2024-05-08 08:47:21,8,Wednesday,Промзона,ТЦ-Мега,4,5.3,19,252
3971,2024-10-25 19:40:21,19,Friday,Спальный-Север,Центр,3,2.6,10,172
3972,2024-08-20 12:35:03,12,Tuesday,ТЦ-Мега,Промзона,2,16.5,33,480
3973,2024-11-14 09:18:50,9,Thursday,Спальный-Север,Аэропорт,1,19.4,39,480
3974,2024-02-07 20:20:07,20,Wednesday,Спальный-Юг,Вокзал,2,10.4,32,340
3975,2024-02-13 12:26:54,12,Tuesday,Аэропорт,Аэропорт,4,13.0,38,377
3976,2024-10-17 07:41:20,7,Thursday,Центр,Аэропорт,3,23.3,87,685
3977,2024-05-14 15:37:49,15,Tuesday,Спальный-Юг,Промзона,4,11.1,40,396
3978,2024-07-28 13:55:25,13,Sunday,ТЦ-Мега,Промзона,3,3.6,15,206
3979,2024-01-18 02:45:57,2,Thursday,Промзона,ТЦ-Мега,4,20.8,43,512
3980,2024-03-13 14:13:36,14,Wednesday,Промзона,Спальный-Север,4,24.7,109,808
3981,2024-02-29 18:37:49,18,Thursday,ТЦ-Мега,ТЦ-Мега,1,10.7,24,326
3982,2024-06-16 15:42:14,15,Sunday,Центр,Университет,2,14.9,55,462
3983,2024-03-12 00:01:57,0,Tuesday,Спальный-Север,Вокзал,1,30.2,73,800
3984,2024-10-22 08:39:27,8,Tuesday,Университет,Аэропорт,1,14.5,45,506
3985,2024-08-15 08:14:18,8,Thursday,ТЦ-Мега,Промзона,4,27.3,86,869
3986,2024-08-23 13:40:06,13,Friday,Промзона,Университет,3,20.7,76,572
3987,2024-04-09 19:37:26,19,Tuesday,Университет,Спальный-Север,2,17.6,33,423
3988,2024-05-08 06:46:38,6,Wednesday,Спальный-Юг,ТЦ-Мега,4,1.2,5,136
3989,2024-05-03 18:45:42,18,Friday,ТЦ-Мега,Вокзал,1,2.7,7,173
3990,2024-06-18 19:13:06,19,Tuesday,ТЦ-Мега,Аэропорт,3,5.6,19,215
3991,2024-09-10 09:49:32,9,Tuesday,Центр,Спальный-Юг,1,31.4,115,884
3992,2024-05-30 19:24:07,19,Thursday,Центр,Центр,1,29.3,101,790
3993,2024-10-23 06:42:03,6,Wednesday,Промзона,Спальный-Юг,4,33.8,145,948
3994,2024-12-29 12:14:40,12,Sunday,ТЦ-Мега,Спальный-Север,1,11.5,36,338
3995,2024-05-21 15:06:13,15,Tuesday,ТЦ-Мега,Университет,1,4.6,15,229
3996,2024-03-14 14:06:12,14,Thursday,Спальный-Юг,Аэропорт,3,33.6,92,729
3997,2024-02-23 16:05:57,16,Friday,Спальный-Юг,Центр,3,20.8,40,587
3998,2024-10-22 08:18:04,8,Tuesday,Центр,Спальный-Север,2,29.1,77,734
3999,2024-10-04 09:45:28,9,Friday,ТЦ-Мега,Центр,4,24.1,108,699
4000,2024-09-25 19:36:20,19,Wednesday,Спальный-Юг,Центр,2,31.5,128,1016
4001,2024-08-28 15:35:13,15,Wednesday,Спальный-Север,Центр,1,19.1,49,555
4002,2024-07-27 14:15:10,14,Saturday,Университет,Центр,2,24.5,82,608
4003,2024-07-14 11:15:32,11,Sunday,Спальный-Юг,Вокзал,3,6.7,12,213
4004,2024-04-24 07:52:55,7,Wednesday,Центр,Промзона,4,4.6,18,215
4005,2024-07-26 19:53:28,19,Friday,Аэропорт,Центр,2,17.8,61,611
4006,2024-03-20 06:33:28,6,Wednesday,Аэропорт,Спальный-Север,1,11.9,35,317
4007,2024-01-07 08:24:28,8,Sunday,Аэропорт,Спальный-Юг,4,17.6,55,526
4008,2024-03-30 17:24:20,17,Saturday,ТЦ-Мега,Спальный-Юг,4,12.6,53,365
4009,2024-05-12 13:44:23,13,Sunday,Университет,Промзона,2,4.2,16,196
4010,2024-06-02 10:51:19,10,Sunday,Аэропорт,Промзона,2,24.0,105,722
4011,2024-12-01 17:53:38,17,Sunday,Промзона,Вокзал,1,20.5,40,449
4012,2024-06-10 19:47:27,19,Monday,Промзона,Вокзал,3,17.2,43,432
4013,2024-05-26 13:47:26,13,Sunday,ТЦ-Мега,Центр,2,17.8,34,447
4014,2024-04-17 13:04:55,13,Wednesday,Центр,Аэропорт,4,20.8,52,521
4015,2024-08-07 10:03:15,10,Wednesday,Промзона,ТЦ-Мега,2,32.3,84,896
4016,2024-04-15 17:49:34,17,Monday,Промзона,Аэропорт,3,20.7,51,579
4017,2024-08-19 18:03:21,18,Monday,Университет,Аэропорт,4,3.6,15,205
4018,2024-10-05 08:00:52,8,Saturday,Аэропорт,Университет,1,22.8,91,775
4019,2024-12-06 11:33:47,11,Friday,ТЦ-Мега,Университет,3,23.8,93,742
4020,2024-04-02 13:57:13,13,Tuesday,Промзона,Спальный-Юг,4,22.5,42,608
4021,2024-08-15 15:48:55,15,Thursday,Спальный-Север,Вокзал,2,24.6,72,563
4022,2024-10-19 08:17:05,8,Saturday,Спальный-Север,Аэропорт,1,27.2,101,676
4023,2024-07-19 19:11:22,19,Friday,Вокзал,Промзона,3,9.2,31,352
4024,2024-05-22 10:04:53,10,Wednesday,Спальный-Север,Вокзал,3,19.3,43,522
4025,2024-01-27 18:56:14,18,Saturday,Аэропорт,Аэропорт,4,12.8,31,342
4026,2024-06-16 13:42:19,13,Sunday,ТЦ-Мега,Промзона,4,30.6,56,880
4027,2024-09-14 07:37:45,7,Saturday,Промзона,Центр,4,15.8,34,388
4028,2024-10-03 08:26:58,8,Thursday,Спальный-Север,Спальный-Юг,4,19.2,55,625
4029,2024-12-16 11:43:33,11,Monday,Центр,Аэропорт,3,29.0,126,751
4030,2024-03-31 14:33:38,14,Sunday,Спальный-Север,ТЦ-Мега,2,27.9,98,741
4031,2024-04-13 06:15:01,6,Saturday,Университет,Аэропорт,4,30.0,78,629
4032,2024-03-18 22:32:49,22,Monday,ТЦ-Мега,Спальный-Юг,1,1.5,7,143
4033,2024-05-25 14:50:56,14,Saturday,Вокзал,ТЦ-Мега,2,23.7,61,526
4034,2024-11-29 09:45:14,9,Friday,Вокзал,Центр,1,30.2,110,751
4035,2024-04-30 11:49:24,11,Tuesday,Спальный-Юг,Промзона,3,15.7,70,581
4036,2024-05-28 09:48:00,9,Tuesday,ТЦ-Мега,Аэропорт,2,19.1,51,549
4037,2024-06-29 20:04:48,20,Saturday,ТЦ-Мега,Вокзал,1,29.5,104,813
4038,2024-07-31 11:47:02,11,Wednesday,ТЦ-Мега,Центр,3,26.2,103,668
4039,2024-01-10 12:40:06,12,Wednesday,Вокзал,ТЦ-Мега,2,16.0,55,456
4040,2024-05-22 20:04:01,20,Wednesday,Спальный-Юг,Промзона,4,15.2,53,471
4041,2024-04-23 19:54:52,19,Tuesday,Аэропорт,Спальный-Юг,2,6.0,12,217
4042,2024-09-25 20:36:12,20,Wednesday,Центр,Университет,1,12.8,49,460
4043,2024-11-24 18:59:00,18,Sunday,Промзона,Центр,2,24.4,94,731
4044,2024-12-03 09:01:22,9,Tuesday,ТЦ-Мега,Университет,1,22.7,87,737
4045,2024-06-22 09:14:59,9,Saturday,Вокзал,Спальный-Юг,4,8.6,20,254
4046,2024-06-11 15:22:16,15,Tuesday,Аэропорт,Спальный-Юг,2,26.0,51,660
4047,2024-04-02 08:32:42,8,Tuesday,Аэропорт,Центр,3,31.6,63,854
4048,2024-08-13 07:55:25,7,Tuesday,ТЦ-Мега,ТЦ-Мега,2,19.6,42,579
4049,2024-01-24 10:54:20,10,Wednesday,Аэропорт,Спальный-Юг,1,26.8,83,649
4050,2024-11-03 08:18:15,8,Sunday,Аэропорт,Промзона,1,2.8,11,175
4051,2024-03-27 18:31:16,18,Wednesday,Спальный-Север,Спальный-Север,3,21.4,86,698
4052,2024-12-13 09:53:14,9,Friday,Спальный-Юг,Аэропорт,3,17.4,50,453
4053,2024-01-10 18:12:14,18,Wednesday,Вокзал,Спальный-Юг,4,34.5,111,957
4054,2024-03-06 17:37:41,17,Wednesday,Центр,Спальный-Юг,4,2.6,7,146
4055,2024-06-20 17:37:01,17,Thursday,Спальный-Север,Университет,4,29.4,62,614
4056,2024-01-31 08:39:03,8,Wednesday,Спальный-Север,Вокзал,1,17.4,45,481
4057,2024-09-05 13:16:54,13,Thursday,Промзона,ТЦ-Мега,3,25.3,48,679
4058,2024-09-28 20:25:21,20,Saturday,Спальный-Юг,Спальный-Юг,4,23.9,74,585
4059,2024-01-03 12:28:08,12,Wednesday,Спальный-Юг,Университет,3,8.5,24,255
4060,2024-01-04 07:35:06,7,Thursday,Спальный-Север,Аэропорт,3,19.5,45,525
4061,2024-03-08 19:50:34,19,Friday,Спальный-Юг,Спальный-Север,2,24.1,81,619
4062,2024-02-29 18:25:01,18,Thursday,Университет,Университет,3,5.6,19,245
4063,2024-08-08 07:26:35,7,Thursday,Вокзал,ТЦ-Мега,2,10.8,36,307
4064,2024-09-24 12:04:29,12,Tuesday,Вокзал,Спальный-Север,3,11.7,29,374
4065,2024-07-16 09:56:17,9,Tuesday,Спальный-Север,Спальный-Север,1,6.3,25,285
4066,2024-11-15 08:48:22,8,Friday,ТЦ-Мега,Центр,3,9.2,26,331
4067,2024-11-03 08:51:35,8,Sunday,Центр,Вокзал,1,29.4,123,784
4068,2024-11-04 09:31:53,9,Monday,Университет,Спальный-Север,4,25.5,77,644
4069,2024-01-19 19:17:48,19,Friday,ТЦ-Мега,Университет,1,21.0,73,619
4070,2024-07-05 16:52:50,16,Friday,Университет,Спальный-Север,4,14.2,59,470
4071,2024-01-17 07:42:12,7,Wednesday,Спальный-Север,ТЦ-Мега,1,27.3,68,657
4072,2024-09-22 20:55:47,20,Sunday,Университет,Промзона,4,1.7,7,146
4073,2024-05-22 16:56:13,16,Wednesday,Вокзал,Университет,4,2.1,9,162
4074,2024-12-12 18:46:27,18,Thursday,Промзона,Университет,2,33.4,112,758
4075,2024-05-06 08:19:48,8,Monday,Промзона,Университет,4,3.4,6,171
4076,2024-02-26 12:09:24,12,Monday,Вокзал,Аэропорт,1,12.1,37,339
4077,2024-09-08 08:48:35,8,Sunday,Аэропорт,Спальный-Юг,1,22.2,91,661
4078,2024-07-26 16:01:40,16,Friday,Промзона,Промзона,2,19.0,39,538
4079,2024-04-26 13:03:45,13,Friday,Спальный-Север,Вокзал,3,28.0,67,822
4080,2024-07-25 11:31:01,11,Thursday,Спальный-Юг,Спальный-Юг,1,17.8,38,523
4081,2024-06-05 09:00:00,9,Wednesday,Университет,Промзона,4,3.0,11,159
4082,2024-05-02 05:49:55,5,Thursday,Центр,Университет,4,34.8,67,799
4083,2024-07-29 08:33:47,8,Monday,Промзона,Спальный-Юг,2,6.5,25,261
4084,2024-04-15 13:47:17,13,Monday,Аэропорт,Промзона,1,9.8,33,331
4085,2024-11-24 18:58:38,18,Sunday,Промзона,Спальный-Юг,4,17.3,40,459
